,UID,nClick,nOpen,nSend
7158,EC48015E-200D-4CCB-BC91-DE591D325862,0,2,0
7159,EC835241-3FBE-46F3-94EC-DEC185790B1C,0,4,0
7160,24D40383-222B-478F-9C90-DFC60E7D353A,0,2,0
7161,6A6888C2-97B9-4D04-91CB-E2C15720B000,0,8,0
7162,F8013B4B-F5C5-4F0C-BE11-E76A71468B58,0,2,0
7163,FA481535-176F-4ECA-9A45-E88C471443F7,0,2,0
7164,D7FF8AA6-BA9A-4803-A93D-EEAC5AEE5DD4,0,2,0
7165,02937371-9089-4849-AEDF-F574F1911C33,0,2,0
7166,42202069-82C0-4CA3-8C23-F5796CA51CAA,0,2,0
7167,41A37A8B-FA1F-49FC-916F-F6831515ECEA,0,2,0
7168,10712BB0-8C63-42D8-866B-F729D3B53DD9,0,4,0
7169,635189EC-DDA5-4E34-8FFE-F755A0A29FCD,2,2,0
7170,800677A1-25E0-49A3-B6E9-F9353FCA6D8F,0,1,0
7171,672CFD3F-42B1-49FA-A006-F990B54B3FDF,0,2,0
7172,CCEBAB6A-60BA-4890-8CBE-FA36B7DB0FBD,0,2,0
7173,33397AE3-CA53-4598-8E18-FB631B4865E9,0,2,0
7174,1C29B8CC-D15A-430A-8AA4-FE59A705A96B,0,1,0
7175,471FD2E0-5619-421E-81BE-06D596779860,0,4,0
7176,48E0E8A6-AC64-460A-A599-1F0AFFAACFD6,0,4,0
7177,CDE10F47-4CD2-46E8-B598-130303017808,0,3,0
7178,BA8712EC-DA1B-4A65-9EDD-23018E07F099,0,5,0
7179,4EFB432C-C57B-4477-8A86-1C20D476825F,0,8,0
7180,9E71BCBE-478C-4EC0-83C7-252F3A654A51,0,4,0
7181,88F64D79-8C95-4A07-AB19-2F298C34CAD9,0,2,0
7182,EE22304D-9751-4F49-B608-328035C146D9,0,8,0
7183,73B7960A-5001-4407-817C-31B1626C2E03,0,2,0
7184,B2B367AB-EB04-4409-AC6B-032E91DE22C4,0,1,0
7185,A40DE43A-B571-4D63-BC48-2B46613B15D6,0,2,0
7186,D4A20A6D-F5C0-437D-B764-17D2BAB06166,0,9,0
7187,011B3B5A-B7BF-4C4D-A75B-056F05CC96CC,2,6,0
7188,A383829C-600E-4222-B82C-003A751FF427,0,2,0
7189,FBC90CF0-9E40-4C13-B359-23A06D46F924,0,9,0
7190,AF1920C8-A058-4B22-8524-19A16BDC1BAC,0,2,0
7191,1B6B30C1-9114-4EC0-A7F7-2C1419A99847,0,8,0
7192,FDB9ADF1-6C09-4AD2-8278-0D87CB2D9ED9,0,3,0
7193,0AEBE936-98B4-4B98-9EA7-382A1C11B037,0,2,0
7194,F2758914-9279-4A88-9828-1EA52C5DEC25,0,2,0
7195,3E8D1535-B0A6-4653-AC73-04AB91E3C575,0,2,0
7196,2EB29772-B162-4A0B-A751-11A5BFC71441,0,2,0
7197,55FECBB6-AB94-49B3-A514-156D9CC56A77,0,8,0
7198,8EAF26BF-A225-4EAF-AE01-05444D75934F,0,1,0
7199,A0C533E7-77C2-4A0F-9778-2AFD72ECA5DF,0,2,0
7200,4EC8BF3E-4040-4EEB-A23E-272A942CE218,0,2,0
7201,BE714671-A58B-40C5-B2CC-0E82EDC389AD,2,2,0
7202,D916956B-BAEF-483C-AE04-26258EB03E24,0,2,0
7203,32313A13-251F-4F1A-8E48-06EC30AFC58F,0,1,0
7204,808389A2-16EC-4034-BBC8-0109188B0DF1,0,2,0
7205,953443E6-95BE-4780-966B-0F665BF148C8,0,1,0
7206,F5032A28-6E19-459E-95F4-390BE93E4FF7,0,1,0
7207,D30E608D-FF4E-4564-AAD9-319FD0C0FD6C,0,2,0
7208,F54A4D2C-93CB-4B70-BA1E-12C4D06843B0,0,8,0
7209,A43D7F9E-9C6C-4550-987A-1FF37531E786,0,4,0
7210,4D866DA2-755B-455C-984A-3E5B4D491910,2,4,0
7211,CE28F618-090E-4667-BABB-3E90390A745D,0,4,0
7212,34D97B6F-CF72-4CA0-9CD5-3EC3AEBF2B89,0,2,0
7213,61311405-8361-439B-8B8E-3ED7D555F62A,0,8,0
7214,8A8D654F-A0DE-4D47-BA39-4180CBB840F5,0,5,0
7215,50C1BFE8-FABE-456E-8CE2-4220895053BF,0,2,0
7216,BC70D59C-9AEB-4AC5-955E-42B895692B10,0,2,0
7217,83A70024-89F6-4A8B-AA3F-43343C023F3E,0,1,0
7218,67608FDA-C77E-47FA-A0DA-44767D0E797D,0,2,0
7219,02BB6D14-BAE6-4547-8C7D-46B4931C3534,0,2,0
7220,6B134C82-79C3-476D-8743-477B9E198C84,2,2,0
7221,AF83F924-F248-482A-AD6D-47F6A653C9CE,0,6,0
7222,EFF7347F-314C-480A-B4FB-48A94F777D03,0,5,0
7223,A040E8A2-349C-4722-8F97-49BC2DD19324,0,2,0
7224,0C25798A-879D-49E5-B8A8-4E6B05F5BFE6,0,4,0
7225,A6EA3E44-E7C0-4528-B923-51C4A706268B,0,3,0
7226,C1DC17C9-5C2D-4D81-A074-55B0685063D6,0,1,0
7227,A9CCA1E7-86AE-4F8C-B9DB-57F408BED034,0,2,0
7228,CD1E50D3-3E04-49D4-AA84-59C9C8C334F7,0,9,0
7229,66EF2272-7C6F-4F03-8C5D-5E44DC08F9A3,0,6,0
7230,3DF3ABCC-787F-4719-B5F2-5F747931E823,0,2,0
7231,854D2920-FA4C-434F-90E1-61A952C55160,0,3,0
7232,5663B4C5-1481-442A-BA5F-64CBEF418FD3,0,4,0
7233,66BBCE93-9F4A-43C3-8899-6637597C0EC3,0,2,0
7234,74528F67-2B9B-4AD3-8392-66EB9D56E4F9,0,3,0
7235,475D44A3-6AEF-4615-9C23-6758BC0E2B31,0,1,0
7236,FB58E0FD-E32B-4BF1-9ABF-675B480AABD0,0,5,0
7237,2CC7E830-15F9-4DF2-A627-6AB3BAF21381,0,3,0
7238,74E4165A-7281-4881-914D-6C134654F3D0,0,4,0
7239,90076762-12E7-4F5B-AE58-6F1CD3CBC9A0,0,4,0
7240,4C8A77CF-E8C7-4AD3-8E7A-708301901365,0,2,0
7241,782F9927-4D06-4E05-889F-74DA776FD029,0,6,0
7242,271D4627-4197-44CC-8458-753CF3F3B777,0,2,0
7243,C9818F5D-315F-4A09-8290-75D9523305D1,0,9,0
7244,15E89BE8-443A-4BEC-9D9D-79D8EC16DC18,0,1,0
7245,F3E0FE66-EC7A-4477-BF50-7A70376B4683,0,2,0
7246,1C6BD0CA-B0ED-4008-A809-8079950B5657,0,4,0
7247,B8E2BDCC-16FF-46F2-8192-8142AE26D755,0,7,0
7248,AA270174-7D01-45BE-84A1-8432F7DC8EC8,0,2,0
7249,15AAC3C5-8126-40FF-B0C7-847F969627C5,0,2,0
7250,6DEF9EBF-74E2-4CAA-BB96-8747B47144F5,0,4,0
7251,0576245E-8DDF-4084-BD41-87BF41FED429,0,4,0
7252,F172E339-9B66-4BE7-AACE-87EC38CED3CE,0,2,0
7253,9ADEC3CF-ED30-4239-9D0F-8961E5D932BD,0,2,0
7254,AEE942E7-45EF-4B01-970D-896DF0FBE244,0,6,0
7255,08A801F9-E068-4CE7-A1A0-8D40DF47445D,0,2,0
7256,A247F43B-5B73-4028-B83B-8DB5D3AD8E56,0,2,0
7257,0CAF3A0E-745E-47D4-9B7A-92F6A636B79B,0,1,0
7258,3B9AD857-8B96-455B-92BD-93C1735FF0DB,0,6,0
7259,E2349D2D-B73A-4D22-A136-956D84CA8254,0,4,0
7260,9046DC3C-5063-4E7B-A0D3-9642841C592D,0,2,0
7261,9A9DF59C-12D0-4378-BEB9-992E0FCE7004,0,6,0
7262,B7E84A0C-4703-44AC-83FA-9A3D89D97513,0,6,0
7263,2560B0D6-F59B-4FD2-9CBD-A094854175F7,0,6,0
7264,B9D8D194-BB73-4D49-9D52-A24C373660EF,0,6,0
7265,16C2D956-717D-4B22-9FA7-A5722A23F566,0,2,0
7266,38CD0A6B-B0A7-488E-AC6D-A795828ABCF4,0,2,0
7267,6EC053DB-545B-43C2-AE07-A9D860ADEE2F,0,2,0
7268,C8466FFA-BC9E-4A13-B680-AD559067B74B,0,6,0
7269,F489D121-1BFE-4DCA-9B71-AD6E73075999,0,1,0
7270,C3D1FEAF-D404-466A-9863-AE97B9EF66D2,0,5,0
7271,F0B99C3D-D95C-491B-AC10-AEB7CA94F334,0,2,0
7272,753FC804-DF93-4C73-BDFC-B45547CBB99C,0,2,0
7273,0025FEE4-F850-43A1-A45F-B4F1FB448AC1,0,1,0
7274,CC4D1D50-E765-4FBF-B1BB-B6915D54CB48,0,1,0
7275,8B440A71-56DE-4695-A02E-B9A905C236FE,0,2,0
7276,71E35B64-FB16-4443-97DC-BAF16242D892,0,2,0
7277,6AB2FA30-6D1B-4178-8F38-BD2276B9219D,0,4,0
7278,D29D7708-DAC7-4CA8-995B-BF036EDAAE01,0,2,0
7279,E08A0E03-759F-4B29-9BF8-C19C125556EF,0,4,0
7280,A523D2B0-F32D-4E65-9EA3-C25BFF64A23D,0,2,0
7281,B7CE0C19-88D6-4142-B98A-C47DF09D902E,0,4,0
7282,C623A3AD-2395-4A9C-9227-C4E1E750810C,0,6,0
7283,B2880619-7D91-481E-B7C1-C6AE43C3576C,0,1,0
7284,8B8A7104-6E62-4EA3-A525-C772AF4CCB61,0,2,0
7285,EA5C10B6-B148-4974-B550-C85EFC6A58E0,0,6,0
7286,24855BC1-B0E6-4B20-884D-CEC084384D39,0,6,0
7287,341F9C38-CED7-4D53-822A-D00CA8C5FC60,0,2,0
7288,1637276E-3F47-4525-A418-D1DA3793597D,0,2,0
7289,B9C459CF-D0EF-41B4-A29A-D77D01A691B7,0,3,0
7290,7FBD8FFB-9A71-4394-89B7-D9259204D13A,0,4,0
7291,7BBA9D4C-F09B-4F67-9C96-D962518BB205,0,8,0
7292,88372BA8-4E66-4A32-8E24-D96BEDBE43D3,0,3,0
7293,4E0B0187-4E58-4567-BBEA-D9DA0A433A08,0,7,0
7294,A69224C8-7429-435D-8312-DA98437718D5,0,2,0
7295,FC1CC5AA-F4C3-4DDF-B143-DD43AAA0E969,0,2,0
7296,69A33017-10C0-422A-8CC7-DDF647698054,0,2,0
7297,A9271ECC-02BD-41D8-884C-E03A4055EDB4,0,2,0
7298,E044F37B-81F9-43C1-A3DC-E2EC3E25E4C5,0,8,0
7299,8853FC52-37FD-4C9E-A92C-E3EA59B84C5B,0,4,0
7300,B43C9614-6493-4036-85B3-E42322A49821,0,2,0
7301,CA1949F5-913A-4194-ACCF-E5482D05852D,0,1,0
7302,880028C1-EF05-42FD-AB04-E796584E8710,0,8,0
7303,1816C748-1DD8-4A15-B3C6-E80597B4887E,0,2,0
7304,02B7983C-44BE-48CF-B738-E9DDB4AC1421,0,4,0
7305,D6247F5C-412A-4A55-B8BF-EE134F091AA5,0,2,0
7306,C6EFFB0F-493D-4697-97BB-EFE4B3D4825F,0,8,0
7307,1CBA6196-7AD4-4892-98C7-F086B49252A1,0,1,0
7308,C711EBCF-9185-41FC-8566-F17B7B4082C4,0,4,0
7309,0A088F62-743D-4CAC-BED1-F31077226A48,2,2,0
7310,662046E0-0A2C-44A7-B79F-F3E7AA81C43A,0,6,0
7311,FC273D55-703A-4188-9C90-F3F6100B7ECE,2,4,0
7312,A9DF83CC-C823-4510-8421-F50231460139,0,6,0
7313,6B569223-9EB1-4D10-B567-F5A45C89B252,0,3,0
7314,B006BEF3-A17D-40A7-B36A-F61A2AFBFDF7,0,9,0
7315,A42613FC-6CB2-4AE1-AD63-F847AC7BC07C,0,2,0
7316,DF5E9116-BAAD-420A-BA1C-FB6C604CC21C,0,3,0
7317,D2184504-6232-4615-AE98-FC422A365EA9,0,2,0
7318,86AA1CB1-F959-494A-BBF5-FD1CB632EE76,0,2,0
7319,A6D60E65-E197-4F79-9BA1-FD7C2EF80D3F,0,8,0
7320,2382DAE2-3445-4038-96B2-FF4D6BE102A1,0,1,0
7321,7743D40E-787A-48B4-B375-147E21999D44,0,6,0
7322,2A18E569-D656-4B90-8E4F-26A37F9BAF0C,0,4,0
7323,0560095C-E23C-45F6-9E31-003E744948E4,0,6,0
7324,149CC824-D758-4DCD-B8F2-38871B2C6ACB,0,1,0
7325,34FCDE2B-A1D7-4845-81D1-14B03BEFBA03,0,3,0
7326,17ABA425-F485-423E-8020-13CDA0CE2E9A,0,3,0
7327,0932FD29-46F8-4D51-A3F4-1928679BE934,0,4,0
7328,0E7E32EE-3AA4-4E16-8FAD-14E70E28839D,0,3,0
7329,7EF178CF-808D-4C6D-8271-37657BD48374,0,1,0
7330,84639953-91EC-442C-82CB-168BCCC3980C,0,6,0
7331,E964411A-6012-4EBD-B46E-26B006E532FC,0,3,0
7332,D5A34048-5458-46B0-9077-39B6B53EDA3C,0,6,0
7333,E613070D-72BB-48F0-9FCE-35F676FEA1FA,0,2,0
7334,F80184C7-B746-491A-A2DC-18B55E348496,0,2,0
7335,FC270B8B-8E20-4A60-B136-35EC59BCF26F,0,4,0
7336,2D685AE0-E3F1-442B-B4AB-192DBF18EC73,0,4,0
7337,9ED89008-5010-4EEF-A45E-289EEEB1CE72,0,4,0
7338,767264EA-92B9-4423-A4EA-29612612352B,0,7,0
7339,CD2F03D2-1661-428F-BFC2-179C2D178EE3,0,4,0
7340,1FB5EE59-5C96-48AB-B21F-3A1E6ED8C873,0,2,0
7341,3BE14239-35E9-41E4-9733-10FEC76C8CE0,0,4,0
7342,2C40E6CC-2215-4F70-A4B5-2B03FAD3C6E9,0,3,0
7343,C8CBB673-8EB3-415E-B95F-236FEE360AC1,0,3,0
7344,969B211E-7F01-480B-B4B7-0F539FE61382,0,8,0
7345,8980CA4D-C0C1-4A23-94E3-2C4CAE5E34C3,0,3,0
7346,2046DFD5-FFC0-44CA-8B12-2D2E59F91A94,0,1,0
7347,DEA480CD-1CA0-4015-A52E-2267E2C540E1,0,6,0
7348,009CF188-07C8-49F1-843B-3733F46C134C,0,2,0
7349,7CBEA903-FF72-4A82-ABC1-16D3D801ACE7,0,1,0
7350,D0135D9C-FCD6-486B-8DD9-2F8282BAFCA1,0,6,0
7351,139A25AA-6463-481A-AECE-1585724A278A,0,1,0
7352,45A8D645-1C74-41D6-BBFF-3B00F8BC2849,0,4,0
7353,BEEF59C1-E5BA-4CEC-9EF6-3CED4D94CA1D,0,2,0
7354,DBB20517-4216-4440-B19C-3D58D5F9BFB8,0,2,0
7355,120C1305-51C3-4250-83EA-3DBFB44AEE5E,0,4,0
7356,277647AA-524B-4FED-B0CD-3E01981591C5,2,4,0
7357,707DB280-74C2-4055-AFD3-3E83220293D7,0,2,0
7358,B3CDFA1E-14CC-4444-B9E9-3F2D24873F0C,0,7,0
7359,51EC7708-8D9B-4673-A99B-3FFBAD92FF40,0,2,0
7360,0CE1EB21-1672-46E0-A957-3FFC4C5DCFE3,0,2,0
7361,882CAE18-7EBD-4483-971C-431D5C88F790,0,6,0
7362,272F96BA-11DC-4AC8-A110-45DD0A065A14,0,2,0
7363,E41C4A87-173F-4193-B3C2-48186030D169,0,2,0
7364,15AAE330-EE63-4978-A7B0-4836923F82C6,0,6,0
7365,254F7811-089F-4D3F-829D-49210F29987A,0,4,0
7366,873A0690-4689-4D8A-B714-496E3DE77F68,0,2,0
7367,C6AA400D-0005-4A31-B54D-498D248E7DBD,0,2,0
7368,6354948A-F4AF-4DBD-B4A1-54B09F4EB2B8,0,2,0
7369,2A62BA0C-0F83-4ADC-846B-54FD1D338398,0,6,0
7370,C5EE115B-64C7-4564-9628-5585F6FC399D,0,2,0
7371,6D2A5E47-A186-46B2-9586-583CF7E41FE2,0,1,0
7372,77F78589-275D-4F92-BBD8-58FE1B4396B3,0,2,0
7373,E9005380-4F77-4988-AD2A-59B943627AD7,0,2,0
7374,E78D6E4B-4BC5-4B19-8A78-5A8698623DD4,0,3,0
7375,8166AE8E-A416-4096-8764-5B10BECAA799,0,2,0
7376,25C4CA7A-9C3D-435E-BABF-5B1BA0592B28,0,1,0
7377,957151B5-947B-4AD8-8B81-5CC3E2D0885A,0,2,0
7378,9E5E93F1-A12D-42F5-9384-5D132B58BDBF,0,2,0
7379,CB7DA5A1-9FFC-40C7-B80F-5DE7D97C96FC,0,2,0
7380,A895B67E-55C7-49DE-A8F7-5E43A56B7DF3,0,2,0
7381,E410ED06-5BB4-4269-8654-5EEAE02771CE,0,1,0
7382,0B3EB20A-0B68-4428-BBB1-6067DDBD15CA,0,2,0
7383,B1B83B5E-6826-434F-BD7A-6464AAC3A0C8,0,4,0
7384,91EF449B-C01F-48E7-B894-64B10724844E,4,4,0
7385,3BCDF0DC-8223-43D8-9965-674E12CB48A5,0,2,0
7386,E4CB7964-0ABB-4B91-99D1-68C2F19A9568,0,7,0
7387,A8D145BB-75A0-471C-BFA1-69189A1184EE,0,7,0
7388,09EBD235-B4AE-4731-A548-6CAC115913C8,0,2,0
7389,D2300CE4-1286-462F-B144-726C24456849,0,2,0
7390,5D93FD94-A2B6-485A-A222-744CACB4A9A5,0,4,0
7391,89F3CF49-9FDA-488D-B2F1-74DA08AF1714,0,4,0
7392,01023843-84EB-45BA-8409-757AD0B90F47,0,2,0
7393,7C1FFAE6-5306-47A4-9A7D-75C591B28E68,0,2,0
7394,04077E20-2799-4935-905A-76BCA6A7EB1A,0,2,0
7395,0DA17D2E-63CA-4213-9B8F-7775C8E49559,0,2,0
7396,B4AAB8E2-BC1B-44C9-B5AC-7799F3128E11,0,2,0
7397,FE5E7CF1-9F22-4D28-876A-780812B01958,0,2,0
7398,0D4D59BF-794B-4E8C-AB66-7957874CCD52,0,2,0
7399,87B73108-1ACD-41E0-A709-79E8F406DD1E,0,4,0
7400,EFA2CCF2-6F33-4A54-8689-7A771FDE4FB1,0,4,0
7401,A0B6C99D-C4EB-482F-8EB4-7AD4BB663E49,0,4,0
7402,4323824C-18FD-4100-9E80-7AF3C93C4EF3,0,6,0
7403,5A8215E1-FB38-42DE-95FC-7B13086C4F78,0,2,0
7404,88768CC3-9500-424B-AB75-7B2EE1077920,0,6,0
7405,E1EAF7BB-DC03-4AEE-AB85-7BAFD2414B4F,0,8,0
7406,F8B90B0D-309A-42B2-8639-7C19CC4BFD26,0,2,0
7407,D395DF39-8E6C-4237-A998-7C581E1E927B,0,4,0
7408,12F21A3B-381E-4EB2-924D-7D39286E3146,0,6,0
7409,E1EB15EF-311F-4F7B-8673-7D57C30D1386,0,4,0
7410,D59FFD5B-D37F-4CC8-A858-7D6519E1FDE7,3,6,0
7411,569978C8-0CCA-43D7-9AC8-80C12191904B,0,2,0
7412,0563651C-21A2-41CC-8AAD-81290493D09C,0,2,0
7413,D0F47C44-1D2D-4825-85C7-89849278E692,0,2,0
7414,5726FA4B-B081-4EC3-9890-89F3DDF128B4,0,1,0
7415,97F45584-0847-4024-9C8E-8A657D923B6B,0,2,0
7416,748F2280-6DE1-4778-AC7C-8B6FB019216D,0,4,0
7417,5960BEA3-84F1-448A-924E-8CA5B726187E,0,6,0
7418,87E3CD64-4C6D-434C-8021-8CB1F4E8AE23,0,9,0
7419,C08146A5-B0C2-4D3C-9A25-8FD75F4C2AF9,0,6,0
7420,115087BC-A9BC-4260-B0D4-949B069D25E1,0,1,0
7421,3628A61A-1B7F-4705-A95E-959BDBF30554,0,3,0
7422,718BA42A-878D-4017-9673-98A8A7A6CE8F,0,2,0
7423,4AFA0983-0666-43C0-97DC-9DB1398CA0D2,0,2,0
7424,61FC2FC8-C78E-4D99-8F62-9EF3EA07F1AB,1,5,0
7425,961917A1-EEE5-46A9-AC72-9F2551A8C6F5,0,2,0
7426,2CBDE59D-DEB8-461E-96A8-9FA5815199BC,0,2,0
7427,40CACC56-4568-4805-8870-9FB09D71E6ED,0,1,0
7428,311996AB-5FA1-4A4B-8EFD-A0598DBF9080,0,2,0
7429,D4BE99DF-05F5-4F45-BA68-A1C2260894CB,0,1,0
7430,3B2CE4EA-2A2C-423D-B142-A74E9B222E27,0,1,0
7431,DC51BADC-F96A-47C4-B50E-A951C2F49005,0,2,0
7432,038E7D69-1FD2-4D70-BFC9-A972ED4E127D,0,2,0
7433,BD9A7A1C-D180-4CA0-BDCC-B01358B8CD5A,0,2,0
7434,60D092DE-29DA-463B-9782-B22854F34314,0,6,0
7435,889793B6-1BC2-4C0C-B6A1-B31C962E6D6D,0,4,0
7436,0E12B2B6-8EDC-4503-BC6C-B4DF8E9F517C,0,2,0
7437,B20E2FCC-972E-4A3E-9AE7-B4F6D4C32C09,0,9,0
7438,59D61A41-AF04-426A-BBF1-B73F5C62FC5E,0,1,0
7439,6450A58D-0BB1-4430-BC66-B8C0D5ED086E,0,6,0
7440,3D65216C-12C7-49F5-B751-BC231EFC8485,0,4,0
7441,4549F706-644F-4E9A-923A-BE5E9B946317,0,8,0
7442,773B64BF-58A5-47FF-AE05-C0FC7EB92880,0,8,0
7443,ED3B8FAA-0383-41A8-88DC-C1B00D075A98,0,1,0
7444,D7BC76E2-8007-4657-9668-C1F876BFA90B,0,8,0
7445,FF046077-E661-47D0-A2B7-C25AD832D359,1,4,0
7446,217B105C-9CB8-4FDE-BBE5-C4134CC5E8A1,0,4,0
7447,8B5514B6-FBCF-4117-80A9-C47463E14C3D,0,9,0
7448,4A1BCEED-433D-450F-B295-C58AF857E947,0,6,0
7449,2CB418E9-6F07-482C-8808-C60F305A95A4,0,4,0
7450,BF2CAC86-F824-4A20-BD1A-C6C10CA56508,0,2,0
7451,878D64A3-D83D-4B6F-A1E5-C948372873E5,0,4,0
7452,53FA79C2-0B04-428D-A309-CB7A85647563,0,3,0
7453,1C335694-09DC-4BBB-87AD-CD89A19EE690,0,1,0
7454,E353E94E-F66C-4362-B354-CE5DB0413EFE,0,2,0
7455,891F736E-E845-42ED-8606-CE61B4FF05DF,0,8,0
7456,EED26D55-7729-4F87-925F-CEEAF351A61A,0,4,0
7457,B5A31FD3-4B78-46F9-8BF5-D040DFA22385,0,1,0
7458,1825F2B1-76A9-4AEF-91B4-D0C6303A6E71,0,2,0
7459,05B428BB-6368-4AD5-BFFB-D2BA7F636F67,0,1,0
7460,F22A92D3-452C-473D-9B37-D5542699CD86,0,2,0
7461,BBDD044D-D8D9-4D8E-9210-D7D6BE667BAE,0,3,0
7462,6586B346-84D4-4B8A-A3D9-D824D9D85B1E,0,1,0
7463,D54677C2-CCAF-4227-9D0E-DA51FC29FC50,0,1,0
7464,E2B41663-3F31-4557-BAF3-DC1C7BC6A775,0,2,0
7465,3A5242B3-642B-4C8E-A915-DF0460205AD7,0,4,0
7466,867F2763-00F2-421F-94B3-DF256114FBA4,0,4,0
7467,30FB947A-93B0-4FBE-9A53-E337F9068DC1,0,2,0
7468,C9D7F548-2FC2-4848-A529-E4495151D94F,0,4,0
7469,69287742-0C17-42C9-9A06-E6A39EED4330,0,4,0
7470,3263425F-E172-436B-B960-E6A3A079FF5E,0,4,0
7471,93D6D29E-8CC3-45FC-B99C-E911585D1CA2,0,2,0
7472,FD5CCB6D-8E1C-47FD-A799-E9ED748A59A0,0,1,0
7473,8B60FBB4-FE58-4DAB-9DEA-EFD62EF2C913,0,2,0
7474,304E68BD-5AEB-4B35-B307-F1AA7DD2D91F,0,4,0
7475,850CCE24-A57F-4B1B-88CB-F423D65C6C5B,0,2,0
7476,38263E2F-F5A4-478C-8112-F4B5502F5807,0,2,0
7477,360B35C7-A1D7-4FD2-A894-F4CDA6462DD8,0,4,0
7478,67479DD7-809B-4915-8C67-F5738B16E374,0,2,0
7479,D7DC2F0A-65B7-438F-8629-F6305C6F4EB8,0,4,0
7480,23241E44-480F-4523-8F16-FB5BAA6E1DAD,0,4,0
7481,40D8BDF1-105F-4F8B-9F66-FCC59EC02E63,0,7,0
7482,CA3E63D7-101E-41DA-9215-FE36E3CC500F,0,4,0
7483,6FA32762-46AC-4B93-A1C9-FF81851D0B70,0,3,0
7484,F10F3BBC-A9F5-4B0E-AD63-FFE97340C1FA,0,2,0
7485,9A47787E-7A16-4BA4-9ACC-2462604BE7CE,0,2,0
7486,115B2F89-F663-41F0-9FDB-07E7632D8436,0,2,0
7487,E0713F4C-B622-432D-9BF0-2366C17DEDCC,0,1,0
7488,90926959-58B5-446C-936D-02D460E48AE7,0,4,0
7489,2CF517C1-EBFC-4C21-92A6-327B20A6E918,0,6,0
7490,6644A1EE-A297-46D9-A868-0DFA576FE926,0,2,0
7491,D5ECF131-AD01-4877-B1CD-0B2035A3749F,0,4,0
7492,E83204E3-ECEF-4C77-B5CF-3604EE2F599C,0,3,0
7493,637F299E-CF89-4D27-A7A7-33795BE22C35,0,2,0
7494,EB43BC5A-A1DF-4FA5-A2C6-1D32A1A95DEF,0,2,0
7495,A22B1A70-5987-4A20-87B5-032317F8A186,0,2,0
7496,2B594D66-E8D5-46DD-BA93-27C0B81D558A,0,8,0
7497,329662A5-0495-4BF9-BF62-094E493E0720,0,2,0
7498,D1729DE1-3B6B-4389-8EED-13E7D09A6DFB,0,4,0
7499,EDEC00FE-5F76-4862-BE2B-215097DA5FEA,0,2,0
7500,7CC246FC-1751-4621-BD53-347EAB747E79,0,4,0
7501,1C9B13D3-CA13-4F3E-9508-34052DC23EEE,0,6,0
7502,3E92505C-68F1-4F74-AF1F-1F5D9F584E26,0,1,0
7503,1E199520-F6F9-4ADA-A433-30E483521E1A,0,6,0
7504,4AF3423F-E16A-48DC-860A-08C7AAA8E270,0,4,0
7505,55B2902F-8765-4A0D-AA91-045BECCFD66D,0,2,0
7506,DABE9C96-94D1-4B96-A77C-1225373CDE3D,0,4,0
7507,2A9601BD-39D9-4C0B-BC77-01DD58E92CA6,0,1,0
7508,DD2700BE-B9DF-4DB5-BACD-2415221DF867,0,2,0
7509,CF7ADFF3-8379-44CB-9382-08BEF5F61BE6,0,1,0
7510,F782D21D-66DB-4358-8FC5-232474DE98E7,0,4,0
7511,880E2714-1934-44F9-A614-0F5AB3138B0E,0,3,0
7512,31C511C2-5A5B-4165-9CB5-125F032E47C5,0,6,0
7513,71BCF1DF-CEAD-41AE-A18D-1174B8A52752,0,3,0
7514,A312E683-953C-4275-842C-3B4326CE0E69,0,1,0
7515,952C34F7-B448-4AF1-A64E-3FF2555FC1BA,0,2,0
7516,36B0F611-8FB9-46AF-B025-41EB59B836CB,0,1,0
7517,531F54D1-7C5A-4E32-88C5-42B2777E3C96,0,3,0
7518,7122135F-11CB-41E0-BEF7-432DB9811DB5,0,2,0
7519,4D715C26-F974-4B84-BBB5-44A2032DA0A9,0,2,0
7520,3398F5E7-C7F1-4637-BCEE-49C7A22B4581,0,4,0
7521,49E7B1B5-6A72-4170-A105-4A2E64CDF2D6,0,1,0
7522,DA59BFA9-C586-4C81-9E1D-4A79AD9225E6,0,1,0
7523,08C5CF18-E65F-446F-BC93-4EA4EAE3AF58,0,6,0
7524,95BBDC1C-B927-4FF4-BE07-507935E08071,0,3,0
7525,9EF3B3A4-4CD0-492B-B78B-515A5EBC9E4D,0,4,0
7526,63A1BA1F-26AB-4DD1-8F84-52C0B307D194,0,1,0
7527,32CF0698-C244-4802-8815-532E0336099A,2,2,0
7528,F7A45FD1-4D81-4597-BBA0-54ABFFAB7E52,0,2,0
7529,C2C9B592-085B-41E9-9AA0-54DD2236F2A2,0,6,0
7530,EF2428AF-ED55-492F-811C-5552CC4A01FF,0,1,0
7531,ABBE5860-869B-4A45-BE6F-559AAF05DD48,0,5,0
7532,8102EB92-C107-4924-98D4-578ED0FABDA8,0,1,0
7533,AC60CBDB-D449-4F49-89DA-58869968D81F,0,1,0
7534,BBBA367D-BAAC-4C83-8AD7-5BE05E7112C7,0,2,0
7535,79CCCF88-BEAA-4A14-953D-5D9A2C932460,0,2,0
7536,EE782769-E308-4C09-984E-5E7453825084,0,8,0
7537,7375522A-5985-4ED3-B8F8-650694E0D5FE,0,2,0
7538,FF8C7933-E6F9-4398-8278-6847D9026816,0,6,0
